"id_pub";"COD_PROV";"NOMBRE_ACTUAL";"POBLACION";"SUPERFICIE";"PERIMETRO";"COD_INE_CAPITAL";"CAPITAL";"POBLACION_CAPITAL";"LONGITUD_ETRS89";"LATITUD_ETRS89";"ALTITUD"
2285;"16";"Castillo de Garcimuñoz";128;8221.0;83950;"16072000101";"Castillo de Garcimuñoz";128;"-2,38226214";"39,66060965";932
2286;"16";"Cervera del Llano";217;5548.0;34054;"16073000101";"Cervera del Llano";215;"-2,42052799";"39,78389491";898
2287;"16";"La Cierva";34;7170.0;38388;"16074000101";"La Cierva";34;"-1,85200478";"40,05743669";1261
2288;"16";"Cuenca";53988;91059.0;584263;"16078000301";"Cuenca";52970;"-2,13152306";"40,07653762";997
2289;"16";"Cueva del Hierro";35;2820.0;24689;"16079000101";"Cueva del Hierro";35;"-2,03662443";"40,5827179";1334
2290;"16";"Chumillas";58;3958.0;28453;"16081000101";"Chumillas";58;"-2,03450853";"39,77014301";1034
2291;"16";"Enguídanos";303;16534.0;71640;"16082000101";"Enguídanos";299;"-1,6068606";"39,6735915";734
2292;"16";"Fresneda de Altarejos";37;5989.0;41234;"16083000101";"Fresneda de Altarejos";34;"-2,31395832";"39,92519278";902
2293;"16";"Fresneda de la Sierra";49;3190.0;24875;"16084000101";"Fresneda de la Sierra";49;"-2,14243248";"40,3912039";993
2294;"16";"La Frontera";143;3456.0;23162;"16085000101";"La Frontera";143;"-2,21843422";"40,40199529";976
2295;"16";"Fuente de Pedro Naharro";1209;6358.0;34934;"16086000101";"Fuente de Pedro Naharro";1192;"-3,010369115";"39,92411464";772
2296;"16";"Fuentelespino de Haro";246;3343.0;26425;"16087000101";"Fuentelespino de Haro";246;"-2,66971638";"39,69004964";851
2297;"16";"Fuentelespino de Moya";103;6571.0;34400;"16088000101";"Fuentelespino de Moya";103;"-1,4697313";"39,92038263";1104
2298;"16";"Fuentes";466;10765.0;47701;"16089000101";"Fuentes";456;"-2,02241033";"39,94984979";1023
2299;"16";"Fuertescusa";57;6403.0;31262;"16091000101";"Fuertescusa";57;"-2,17584717";"40,47522142";982
2300;"16";"Gabaldón";170;8410.0;39452;"16092000101";"Gabaldón";170;"-1,94481967";"39,6259051";920
2301;"16";"Garaballa";63;6977.0;38522;"16093000101";"Garaballa";63;"-1,37486155";"39,81246658";945
2302;"16";"Gascueña";148;5181.0;35032;"16094000101";"Gascueña";145;"-2,51846453";"40,29975123";932
2303;"16";"Graja de Campalbo";91;2229.0;19900;"16095000101";"Graja de Campalbo";90;"-1,27034536";"39,89880374";1101
2304;"16";"Graja de Iniesta";354;2822.0;22393;"16096000101";"Graja de Iniesta";350;"-1,6720477";"39,51686137";835
2305;"16";"Henarejos";137;14589.0;53866;"16097000101";"Henarejos";137;"-1,48521246";"39,86406141";1073
2306;"16";"El Herrumblar";690;4609.0;32910;"16098000101";"El Herrumblar";690;"-1,6223723";"39,40267488";775
2307;"16";"La Hinojosa";195;4211.0;26732;"16099000101";"La Hinojosa";195;"-2,41680206";"39,72724768";939
2308;"16";"Los Hinojosos";765;11401.0;46452;"16100000101";"Los Hinojosos";765;"-2,82462934";"39,6031679";775
2309;"16";"El Hito";159;4121.0;25680;"16101000101";"El Hito";159;"-2,71473593";"39,85902815";869
2310;"16";"Honrubia";1507;11033.0;55328;"16102000101";"Honrubia";1507;"-2,28052957";"39,61196266";815
2311;"16";"Hontanaya";250;5362.0;32770;"16103000101";"Hontanaya";250;"-2,83547482";"39,71522689";807
2312;"16";"Hontecillas";62;3470.0;28280;"16104000101";"Hontecillas";62;"-2,18724703";"39,6930609";828
2313;"16";"Horcajo de Santiago";3545;9602.0;48178;"16106000101";"Horcajo de Santiago";3537;"-2,998269784";"39,8416913";756
2314;"16";"Huélamo";78;7924.0;37103;"16107000101";"Huélamo";77;"-1,80944353";"40,27789389";1316
2315;"16";"Huelves";84;3933.0;28502;"16108000101";"Huelves";80;"-2,883700019";"40,0428309";821
2316;"16";"Huérguina";53;2800.0;22577;"16109000101";"Huérguina";53;"-1,60840712";"40,04049456";1110
2317;"16";"Huerta de la Obispalía";126;4188.0;31268;"16110000101";"Huerta de la Obispalía";125;"-2,48175484";"39,98928703";929
2318;"16";"Huerta del Marquesado";185;3569.0;29088;"16111000101";"Huerta del Marquesado";185;"-1,68584159";"40,14529346";1262
2319;"16";"Huete";1746;37756.0;113848;"16112000501";"Huete";1539;"-2,69166859";"40,14530976";835
2320;"16";"Iniesta";4355;23228.0;155320;"16113000301";"Iniesta";4327;"-1,74974952";"39,44322663";769
2321;"16";"Laguna del Marquesado";54;3791.0;27742;"16115000101";"Laguna del Marquesado";51;"-1,6716896";"40,17752868";1319
2322;"16";"Lagunaseca";55;3433.0;26853;"16116000101";"Lagunaseca";55;"-2,01796089";"40,53062527";1362
2323;"16";"Landete";1211;7934.0;45793;"16117000101";"Landete";1153;"-1,36715368";"39,90848745";988
2324;"16";"Ledaña";1562;6547.0;32404;"16118000101";"Ledaña";1562;"-1,71625632";"39,35596726";725
2325;"16";"Leganiel";209;4510.0;30600;"16119000101";"Leganiel";200;"-2,950562571";"40,16473955";752
2326;"16";"Las Majadas";234;8833.0;63341;"16121000101";"Las Majadas";234;"-2,02084694";"40,29780502";1390
2327;"16";"Mariana";304;3997.0;27424;"16122000101";"Mariana";280;"-2,14509395";"40,1663004";961
2328;"16";"Masegosa";61;3082.0;37273;"16123000101";"Masegosa";61;"-2,02563118";"40,54720333";1376
2329;"16";"Las Mesas";2310;8645.0;49879;"16124000101";"Las Mesas";2291;"-2,76724347";"39,38995878";689
2330;"16";"Minglanilla";2237;10964.0;51951;"16125000101";"Minglanilla";2189;"-1,59575034";"39,53520115";823
2331;"16";"Mira";908;21286.0;66878;"16126000301";"Mira";870;"-1,44005271";"39,72027555";830
2332;"16";"Monreal del Llano";52;3902.0;29232;"16128000101";"Monreal del Llano";52;"-2,76183575";"39,56911366";735
2333;"16";"Montalbanejo";99;5932.0;31885;"16129000101";"Montalbanejo";99;"-2,49786879";"39,7348982";905
2334;"16";"Montalbo";670;7396.0;38027;"16130000101";"Montalbo";670;"-2,67223021";"39,87798969";891
2335;"16";"Monteagudo de las Salinas";119;13185.0;75172;"16131000101";"Monteagudo de las Salinas";119;"-1,90086469";"39,80409232";1017
2336;"16";"Mota de Altarejos";32;1695.0;18542;"16132000101";"Mota de Altarejos";32;"-2,31023829";"39,8819054";865
2337;"16";"Mota del Cuervo";6035;17617.0;73986;"16133000101";"Mota del Cuervo";6029;"-2,87081044";"39,49865371";707
2338;"16";"Motilla del Palancar";5964;7389.0;34561;"16134000101";"Motilla del Palancar";5964;"-1,90994719";"39,56052095";830
2339;"16";"Moya";129;9173.0;38729;"16135000501";"Santo Domingo de Moya";62;"-1,36801571";"39,94852738";1136
2340;"16";"Narboneta";42;3494.0;29302;"16137000101";"Narboneta";42;"-1,47390744";"39,75052921";850
2341;"16";"Olivares de Júcar";295;5000.0;31118;"16139000101";"Olivares de Júcar";295;"-2,35141426";"39,76034602";906
2342;"16";"Olmeda de la Cuesta";21;2322.0;19738;"16140000101";"Olmeda de la Cuesta";21;"-2,476263485";"40,31103572";898
2343;"16";"Olmeda del Rey";130;7461.0;47382;"16141000101";"Olmeda del Rey";130;"-2,08303917";"39,80837829";938
2344;"16";"Olmedilla de Alarcón";142;3830.0;30208;"16142000201";"Olmedilla de Alarcón";124;"-2,10451933";"39,61473083";822
2345;"16";"Olmedilla de Eliz";15;1330.0;15963;"16143000101";"Olmedilla de Eliz";15;"-2,42030612";"40,30256183";869
2346;"16";"Osa de la Vega";455;5333.0;28833;"16145000101";"Osa de la Vega";455;"-2,76219465";"39,6612813";764
2347;"16";"Pajarón";77;5261.0;32734;"16146000101";"Pajarón";77;"-1,78289386";"39,95747423";1051
2348;"16";"Pajaroncillo";56;5691.0;30992;"16147000101";"Pajaroncillo";56;"-1,73384857";"39,94746168";983
2349;"16";"Palomares del Campo";571;6098.0;36127;"16148000101";"Palomares del Campo";571;"-2,59892074";"39,9477122";877
2350;"16";"Palomera";157;5023.0;33553;"16149000201";"Palomera";106;"-2,05021182";"40,06736734";1075
2351;"16";"Paracuellos";91;12347.0;48911;"16150000201";"Paracuellos";87;"-1,78860855";"39,7173904";969
2352;"16";"Paredes";57;1935.0;21961;"16151000101";"Paredes";57;"-2,853743653";"40,06601363";832
2353;"16";"La Parra de las Vegas";33;6151.0;37788;"16152000101";"La Parra de las Vegas";33;"-2,20459141";"39,86832639";1023
2354;"16";"El Pedernoso";1132;5636.0;30714;"16153000101";"El Pedernoso";1130;"-2,74454177";"39,48508097";716
2355;"16";"Las Pedroñeras";6638;22506.0;78085;"16154000101";"Las Pedroñeras";6607;"-2,67521669";"39,45215365";709
2356;"16";"El Peral";633;8584.0;38242;"16155000101";"El Peral";632;"-1,89855566";"39,49914409";793
2357;"16";"La Peraleja";93;3493.0;24641;"16156000101";"La Peraleja";93;"-2,55552695";"40,23568169";877
2358;"16";"La Pesquera";209;7229.0;39662;"16157000101";"La Pesquera";207;"-1,58539573";"39,5723678";795
2359;"16";"El Picazo";660;2490.0;30318;"16158000101";"El Picazo";652;"-2,08881781";"39,4481972";698
2360;"16";"Pinarejo";191;6181.0;39011;"16159000101";"Pinarejo";191;"-2,42546129";"39,61471691";882
2361;"16";"Pineda de Gigüela";61;2907.0;21565;"16160000101";"Pineda de Gigüela";61;"-2,54329702";"40,08580618";976
2362;"16";"Piqueras del Castillo";45;4585.0;25811;"16161000101";"Piqueras del Castillo";43;"-2,08387929";"39,72126766";927
2363;"16";"Portalrubio de Guadamejud";35;2097.0;21257;"16162000101";"Portalrubio de Guadamejud";35;"-2,604358488";"40,27210987";817
2364;"16";"Portilla";58;3291.0;24280;"16163000101";"Portilla";58;"-2,08339605";"40,2890564";1066
2365;"16";"Poyatos";58;4512.0;26872;"16165000101";"Poyatos";58;"-2,04930299";"40,42311458";1240
2366;"16";"Pozoamargo";289;5338.0;36616;"16166000101";"Pozoamargo";244;"-2,19687565";"39,36647507";752
2367;"16";"Pozorrubio de Santiago";322;4470.0;34968;"16167000101";"Pozorrubio de Santiago";318;"-2,949698292";"39,81629118";785
2368;"16";"El Pozuelo";40;4126.0;28748;"16169000101";"El Pozuelo";40;"-2,27812708";"40,6204796";1218
2369;"16";"Priego";892;8033.0;41022;"16170000101";"Priego";890;"-2,31716398";"40,44855782";848
2370;"16";"El Provencio";2416;10160.0;48065;"16171000101";"El Provencio";2375;"-2,57366524";"39,37643287";699
2371;"16";"Puebla de Almenara";334;3766.0;25172;"16172000101";"Puebla de Almenara";334;"-2,81685893";"39,78393775";864
2372;"16";"El Valle de Altomira";198;14741.0;55471;"16173000101";"Garcinarro";87;"-2,75970371";"40,2244204";801
2373;"16";"Puebla del Salvador";185;4809.0;27176;"16174000101";"Puebla del Salvador";185;"-1,67436579";"39,56438888";842
2374;"16";"Quintanar del Rey";7616;7991.0;38715;"16175000101";"Quintanar del Rey";7616;"-1,92764017";"39,34251913";728
2375;"16";"Rada de Haro";53;3225.0;26058;"16176000101";"Rada de Haro";53;"-2,62076255";"39,56981018";823
2376;"16";"Reíllo";111;8169.0;39765;"16177000101";"Reíllo";111;"-1,87168988";"39,90581103";1022
2377;"16";"Rozalén del Monte";60;3062.0;22945;"16181000101";"Rozalén del Monte";60;"-2,805433823";"39,99042625";874
2378;"16";"Saceda-Trasierra";42;3092.0;23655;"16185000101";"Saceda-Trasierra";41;"-2,85428558";"40,15527644";904
2379;"16";"Saelices";459;8061.0;39131;"16186000101";"Saelices";445;"-2,8055779";"39,9209774";930
2380;"16";"Salinas del Manzano";74;3364.0;24599;"16187000101";"Salinas del Manzano";70;"-1,55634669";"40,08849771";1132
2381;"16";"Salmeroncillos";100;2067.0;23675;"16188000101";"Salmeroncillos de Abajo";90;"-2,52128273";"40,50471896";761
2382;"16";"Salvacañete";287;12028.0;51129;"16189000303";"Salvacañete";239;"-1,50242309";"40,0987678";1212
2383;"16";"San Clemente";6953;27751.0;104063;"16190000201";"San Clemente";6947;"-2,42962901";"39,40330614";721
2384;"16";"San Lorenzo de la Parrilla";1052;5988.0;45293;"16191000101";"San Lorenzo de la Parrilla";1040;"-2,36103293";"39,85130155";940
2385;"16";"San Martín de Boniches";45;6976.0;44568;"16192000101";"San Martín de Boniches";45;"-1,57374801";"39,88559941";1208
2386;"16";"San Pedro Palmiches";50;1984.0;20403;"16193000101";"San Pedro Palmiches";50;"-2,40780637";"40,4291571";820
2387;"16";"Santa Cruz de Moya";232;11074.0;57721;"16194000401";"Santa Cruz de Moya";183;"-1,25487494";"39,95479741";763
2388;"16";"Santa María del Campo Rus";534;9363.0;45099;"16195000101";"Santa María del Campo Rus";533;"-2,42290033";"39,55840725";788
2389;"16";"Santa María de los Llanos";681;4301.0;37939;"16196000101";"Santa María de los Llanos";679;"-2,81131288";"39,48862424";716
2390;"16";"Santa María del Val";62;4706.0;30951;"16197000101";"Santa María del Val";62;"-2,04141767";"40,50434552";1196
2391;"16";"Sisante";1619;13435.0;61696;"16198000101";"Sisante";1589;"-2,20115957";"39,40713272";744
2392;"16";"Solera de Gabaldón";27;5048.0;30617;"16199000101";"Solera de Gabaldón";27;"-1,97762435";"39,74803197";1043
2393;"16";"Talayuelas";849;10658.0;41621;"16202000201";"Talayuelas";644;"-1,28430223";"39,84759587";991
2394;"16";"Tarancón";15645;10657.0;46106;"16203000101";"Tarancón";15639;"-3,004177176";"40,01291618";810
2395;"16";"Tébar";292;9902.0;48576;"16204000101";"Tébar";287;"-2,16555868";"39,49960946";888
2396;"16";"Tejadillos";115;6328.0;33885;"16205000101";"Tejadillos";110;"-1,63474902";"40,1418641";1235
2397;"16";"Tinajas";201;4689.0;31606;"16206000101";"Tinajas";201;"-2,581654205";"40,32583036";870
2398;"16";"Torralba";109;5548.0;29870;"16209000101";"Torralba";109;"-2,28485822";"40,30330749";912
2399;"16";"Torrejoncillo del Rey";358;20145.0;83402;"16211000301";"Torrejoncillo del Rey";236;"-2,57430524";"40,00762093";931
2400;"16";"Torrubia del Campo";281;5336.0;36525;"16212000101";"Torrubia del Campo";281;"-2,961386531";"39,89595488";799
2401;"16";"Torrubia del Castillo";36;1746.0;19162;"16213000101";"Torrubia del Castillo";36;"-2,31139557";"39,65824649";849
2402;"16";"Tragacete";261;6174.0;39264;"16215000101";"Tragacete";258;"-1,85099186";"40,34920575";1281
2403;"16";"Tresjuncos";268;7029.0;33688;"16216000101";"Tresjuncos";268;"-2,75659528";"39,69874336";796
2404;"16";"Tribaldos";97;2128.0;21740;"16217000101";"Tribaldos";97;"-2,898318635";"39,97182791";823
2405;"16";"Uclés";226;6461.0;65605;"16218000101";"Uclés";226;"-2,861444517";"39,98083096";842
2406;"16";"Uña";89;2354.0;36828;"16219000101";"Uña";89;"-1,97819824";"40,22338108";1139
2407;"16";"Valdemeca";73;6982.0;33809;"16224000101";"Valdemeca";73;"-1,74369931";"40,22401814";1322
2408;"16";"Valdemorillo de la Sierra";56;7027.0;36738;"16225000101";"Valdemorillo de la Sierra";54;"-1,78174966";"40,03902441";1200
2409;"16";"Valdemoro-Sierra";112;10764.0;48242;"16227000101";"Valdemoro-Sierra";106;"-1,76707909";"40,10118642";1111
2410;"16";"Valdeolivas";204;4604.0;30438;"16228000101";"Valdeolivas";204;"-2,44455231";"40,50509607";926
2411;"16";"Valhermoso de la Fuente";46;3212.0;23601;"16231000101";"Valhermoso de la Fuente";45;"-2,01741436";"39,55295569";800
2412;"16";"Valsalobre";21;3808.0;25282;"16234000101";"Valsalobre";21;"-2,09292236";"40,61717284";1225
2413;"16";"Valverde de Júcar";1108;5621.0;42104;"16236000101";"Valverde de Júcar";1108;"-2,21800571";"39,71856361";817
2414;"16";"Valverdejo";95;3247.0;26629;"16237000101";"Valverdejo";93;"-2,023089284";"39,61612733";869
2415;"16";"Vara de Rey";473;12787.0;53051;"16238000201";"Vara de Rey";461;"-2,29495241";"39,42438985";822
2416;"16";"Vega del Codorno";130;3226.0;27359;"16239000201";"Vega del Codorno";64;"-1,92940245";"40,43389447";1344
2417;"16";"Vellisca";112;4297.0;27776;"16240000101";"Vellisca";112;"-2,81427973";"40,12882196";943
2418;"16";"Villaconejos de Trabaque";323;3185.0;22748;"16242000101";"Villaconejos de Trabaque";323;"-2,31812472";"40,40135638";813
2419;"16";"Villaescusa de Haro";471;9320.0;56652;"16243000201";"Villaescusa de Haro";463;"-2,67442166";"39,59725685";824
2420;"16";"Villagarcía del Llano";719;11683.0;48857;"16244000201";"Villagarcía del Llano";691;"-1,84625561";"39,32654926";728
2421;"16";"Villalba de la Sierra";469;4123.0;28132;"16245000201";"Villalba de la Sierra";432;"-2,08765887";"40,23624228";994
2422;"16";"Villalba del Rey";492;9507.0;51680;"16246000101";"Villalba del Rey";492;"-2,64103615";"40,34448602";787
2423;"16";"Villalgordo del Marquesado";73;3029.0;25446;"16247000101";"Villalgordo del Marquesado";73;"-2,50830315";"39,68222427";857
2424;"16";"Villalpardo";993;3148.0;33358;"16248000101";"Villalpardo";985;"-1,62529227";"39,47333079";775
2425;"16";"Villamayor de Santiago";2466;18116.0;62423;"16249000101";"Villamayor de Santiago";2466;"-2,92775691";"39,7285842";775
2426;"16";"Villanueva de Guadamejud";67;3061.0;26360;"16250000101";"Villanueva de Guadamejud";67;"-2,50703229";"40,22470982";812
2427;"16";"Villanueva de la Jara";2280;15606.0;69678;"16251000401";"Villanueva de la Jara";2190;"-1,9505386";"39,43910272";769
2428;"16";"Villar de Cañas";386;7036.0;41037;"16253000201";"Villar de Cañas";265;"-2,5658079";"39,77835802";815
2429;"16";"Villar de Domingo García";207;7688.0;46551;"16254000401";"Villar de Domingo García";185;"-2,29427547";"40,23853491";933
2430;"16";"Villar de la Encina";147;4918.0;34060;"16255000101";"Villar de la Encina";147;"-2,52201473";"39,63693289";842
2431;"16";"Villar del Humo";173;15004.0;54396;"16258000101";"Villar del Humo";173;"-1,62719785";"39,87018066";990
2432;"16";"Villar del Infantado";45;2176.0;22621;"16259000101";"Villar del Infantado";45;"-2,47861265";"40,45501191";763
2433;"16";"Villar de Olalla";1313;15782.0;87476;"16263000301";"Villar de Olalla";1117;"-2,19680616";"40,0152484";921
2434;"16";"Villarejo de Fuentes";401;12835.0;49424;"16264000101";"Villarejo de Fuentes";395;"-2,69430346";"39,78970652";860
2435;"16";"Villarejo de la Peñuela";23;1301.0;14990;"16265000101";"Villarejo de la Peñuela";23;"-2,40961329";"40,08699389";943
2436;"16";"Villarejo-Periesteban";384;3342.0;26693;"16266000101";"Villarejo-Periesteban";384;"-2,44122987";"39,87090712";910
2437;"16";"Villares del Saz";447;7016.0;42910;"16269000201";"Villares del Saz";447;"-2,50690692";"39,84039096";869
2438;"16";"Villarrubio";200;2819.0;28577;"16270000101";"Villarrubio";200;"-2,8951749";"39,94465693";821
2439;"16";"Villarta";808;2561.0;26115;"16271000101";"Villarta";808;"-1,65250364";"39,4404108";757
2440;"16";"Villas de la Ventosa";214;14510.0;56059;"16272000501";"La Ventosa";101;"-2,43187557";"40,2054271";853
2441;"16";"Villaverde y Pasaconsol";335;2120.0;20650;"16273000101";"Villaverde y Pasaconsol";335;"-2,2650562";"39,7704989";857
2442;"16";"Víllora";120;6890.0;44323;"16274000101";"Víllora";120;"-1,58635049";"39,75307038";897
2443;"16";"Vindel";11;2525.0;20721;"16275000101";"Vindel";11;"-2,38068231";"40,58793206";886
2444;"16";"Yémeda";17;2883.0;27641;"16276000101";"Yémeda";17;"-1,72248206";"39,76286551";867
2445;"16";"Zafra de Záncara";106;7871.0;44238;"16277000101";"Zafra de Záncara";105;"-2,55885588";"39,89215544";955
2446;"16";"Zafrilla";57;10611.0;57223;"16278000201";"Zafrilla";57;"-1,61738636";"40,19457725";1418
2447;"16";"Zarza de Tajo";269;4582.0;29650;"16279000101";"Zarza de Tajo";245;"-3,13183013";"40,01821259";709
2448;"16";"Zarzuela";159;4033.0;26535;"16280000101";"Zarzuela";159;"-2,12875796";"40,25535241";1054
2449;"16";"Campos del Paraíso";714;21689.0;79999;"16901000101";"Carrascosa del Campo";471;"-2,73842048";"40,03753421";896
2450;"16";"Valdetórtola";124;10321.0;60625;"16902000301";"Valdeganga de Cuenca";84;"-2,18602597";"39,92051743";900
2451;"16";"Las Valeras";1479;11304.0;50974;"16903000101";"Valera de Abajo";1414;"-2,15807311";"39,77018631";873
2452;"16";"Fuentenava de Jábaga";527;13315.0;62502;"16904000201";"Jábaga";191;"-2,26399333";"40,08622198";968
2453;"16";"Arcas";1867;8152.0;48924;"16905000101";"Arcas";1264;"-2,11495294";"39,98852404";960
2454;"16";"Los Valdecolmenas";70;3131.0;24672;"16906000101";"Valdecolmenas de Abajo";36;"-2,49722839";"40,11998668";932
2455;"16";"Pozorrubielos de la Mancha";191;7357.0;50380;"16908000401";"Rubielos Bajos";147;"-2,03877807";"39,44537978";779
2456;"16";"Sotorribas";681;14921.0;67241;"16909000601";"Sotos";419;"-2,16373985";"40,19522153";988
2457;"16";"Villar y Velasco";73;6176.0;34097;"16910000101";"Cuevas de Velasco";52;"-2,41847881";"40,14922267";978
2458;"17";"Agullana";885;2749.0;28092;"17001000101";"Agullana";769;"2,84657328";"42,39402494";162
2459;"17";"Aiguaviva";789;1396.0;15581;"17002000101";"Aiguaviva";361;"2,76163011";"41,93845315";164
2460;"17";"Albanyà";178;9450.0;80993;"17003000101";"Albanyà";83;"2,72019727";"42,30454655";234
2461;"17";"Albons";798;1130.0;16294;"17004000101";"Albons";728;"3,08590521";"42,10437187";25
2462;"17";"El Far d'Empordà";619;918.0;15171;"17005000101";"El Far d'Empordà";383;"2,99619535";"42,25212616";43
2463;"17";"Alp";1645;4405.0;40562;"17006000101";"Alp";1070;"1,88550982";"42,37253273";1161
